yearstart,yearend,locationabbr,locationdesc,datasource,class,topic,question,data_value_type,data_value,data_value_alt,low_confidence_limit,high_confidence_limit,sample_size,income,geolocation,classid,topicid,questionid,datavaluetypeid,locationid,stratificationcategory1,stratification1,stratificationcategoryid1,stratificationid1,age_years,race_ethnicity,data_value_footnote_symbol,data_value_footnote,education,sex,total
2011,2011,MT,Montana,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,Value,23.3,23.3,21.6,25.1,5515,,"{'latitude': '47.066528972', 'longitude': '-109.424420645', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",OWS,OWS1,Q036,VALUE,30,Sex,Female,SEX,FEMALE,,,,,,Female,
2011,2011,MT,Montana,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,Value,,,,,,,"{'latitude': '47.066528972', 'longitude': '-109.424420645', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",OWS,OWS1,Q036,VALUE,30,Race/Ethnicity,Hawaiian/Pacific Islander,RACE,RACEHPI,,Hawaiian/Pacific Islander,-,Data not available because sample size is insufficient or data not reported.,,,
2011,2011,MT,Montana,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,Value,27.8,27.8,25.3,30.3,3184,,"{'latitude': '47.066528972', 'longitude': '-109.424420645', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",OWS,OWS1,Q036,VALUE,30,Education,High school graduate,EDU,EDUHSGRAD,,,,,High school graduate,,
2011,2011,MT,Montana,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,Value,22.5,22.5,14.5,33.2,179,,"{'latitude': '47.066528972', 'longitude': '-109.424420645', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",OWS,OWS1,Q036,VALUE,30,Race/Ethnicity,Hispanic,RACE,RACEHIS,,Hispanic,,,,,
2011,2011,MT,Montana,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,Value,31.2,31.2,27.0,35.7,1099,"Less than $15,000","{'latitude': '47.066528972', 'longitude': '-109.424420645', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",OWS,OWS1,Q036,VALUE,30,Income,"Less than $15,000",INC,INCLESS15,,,,,,,
2011,2011,MT,Montana,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,Value,23.5,23.5,19.4,28.2,717,,"{'latitude': '47.066528972', 'longitude': '-109.424420645', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",OWS,OWS1,Q036,VALUE,30,Education,Less than high school,EDU,EDUHS,,,,,Less than high school,,
2011,2011,MT,Montana,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,Value,25.8,25.8,23.9,27.9,4367,,"{'latitude': '47.066528972', 'longitude': '-109.424420645', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",OWS,OWS1,Q036,VALUE,30,Sex,Male,SEX,MALE,,,,,,Male,
2011,2011,MT,Montana,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,Value,,,,,,,"{'latitude': '47.066528972', 'longitude': '-109.424420645', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",OWS,OWS1,Q036,VALUE,30,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,,Non-Hispanic Black,-,Data not available because sample size is insufficient or data not reported.,,,
2011,2011,MT,Montana,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,Value,24.1,24.1,22.7,25.5,8715,,"{'latitude': '47.066528972', 'longitude': '-109.424420645', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",OWS,OWS1,Q036,VALUE,30,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,,Non-Hispanic White,,,,,
2011,2011,MT,Montana,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,Value,26.0,26.0,12.4,46.8,60,,"{'latitude': '47.066528972', 'longitude': '-109.424420645', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",OWS,OWS1,Q036,VALUE,30,Race/Ethnicity,Other,RACE,RACEOTH,,Other,,,,,
2011,2011,MT,Montana,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,Value,25.3,25.3,23.0,27.7,2888,,"{'latitude': '47.066528972', 'longitude': '-109.424420645', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",OWS,OWS1,Q036,VALUE,30,Education,Some college or technical school,EDU,EDUCOTEC,,,,,Some college or technical sch,,
2011,2011,MT,Montana,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,Value,24.6,24.6,23.3,26.0,9882,,"{'latitude': '47.066528972', 'longitude': '-109.424420645', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",OWS,OWS1,Q036,VALUE,30,Total,Total,OVR,OVERALL,,,,,,,Total
2011,2011,NE,Nebraska,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,Value,30.4,30.4,28.4,32.5,4209,"$15,000 - $24,999","{'latitude': '41.641040988001', 'longitude': '-99.365720623', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",OWS,OWS1,Q036,VALUE,31,Income,"$15,000 - $24,999",INC,INC1525,,,,,,,
2011,2011,NE,Nebraska,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,Value,30.3,30.3,27.9,32.9,2969,"$25,000 - $34,999","{'latitude': '41.641040988001', 'longitude': '-99.365720623', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",OWS,OWS1,Q036,VALUE,31,Income,"$25,000 - $34,999",INC,INC2535,,,,,,,
2011,2011,NE,Nebraska,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,Value,32.6,32.6,30.4,34.8,3794,"$35,000 - $49,999","{'latitude': '41.641040988001', 'longitude': '-99.365720623', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",OWS,OWS1,Q036,VALUE,31,Income,"$35,000 - $49,999",INC,INC3550,,,,,,,
2011,2011,NE,Nebraska,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,Value,30.5,30.5,28.3,32.6,3687,"$50,000 - $74,999","{'latitude': '41.641040988001', 'longitude': '-99.365720623', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",OWS,OWS1,Q036,VALUE,31,Income,"$50,000 - $74,999",INC,INC5075,,,,,,,
2011,2011,NE,Nebraska,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,Value,25.1,25.1,23.4,26.9,4855,"$75,000 or greater","{'latitude': '41.641040988001', 'longitude': '-99.365720623', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",OWS,OWS1,Q036,VALUE,31,Income,"$75,000 or greater",INC,INC75PLUS,,,,,,,
2011,2011,NE,Nebraska,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,Value,14.7,14.7,12.6,17.1,1398,,"{'latitude': '41.641040988001', 'longitude': '-99.365720623', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",OWS,OWS1,Q036,VALUE,31,Age (years),18 - 24,AGEYR,AGEYR1824,18 - 24,,,,,,
2011,2011,NE,Nebraska,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,Value,31.5,31.5,24.0,40.1,244,,"{'latitude': '41.641040988001', 'longitude': '-99.365720623', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",OWS,OWS1,Q036,VALUE,31,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,,2 or more races,,,,,
2011,2011,NE,Nebraska,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,Value,27.3,27.3,25.1,29.6,2439,,"{'latitude': '41.641040988001', 'longitude': '-99.365720623', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",OWS,OWS1,Q036,VALUE,31,Age (years),25 - 34,AGEYR,AGEYR2534,25 - 34,,,,,,
2011,2011,NE,Nebraska,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,Value,32.8,32.8,30.5,35.1,2904,,"{'latitude': '41.641040988001', 'longitude': '-99.365720623', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",OWS,OWS1,Q036,VALUE,31,Age (years),35 - 44,AGEYR,AGEYR3544,35 - 44,,,,,,
2011,2011,NE,Nebraska,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,Value,31.6,31.6,29.6,33.6,4239,,"{'latitude': '41.641040988001', 'longitude': '-99.365720623', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",OWS,OWS1,Q036,VALUE,31,Age (years),45 - 54,AGEYR,AGEYR4554,45 - 54,,,,,,
2011,2011,NE,Nebraska,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,Value,35.1,35.1,33.3,37.0,4989,,"{'latitude': '41.641040988001', 'longitude': '-99.365720623', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",OWS,OWS1,Q036,VALUE,31,Age (years),55 - 64,AGEYR,AGEYR5564,55 - 64,,,,,,
2011,2011,NE,Nebraska,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,Value,27.2,27.2,25.9,28.6,8397,,"{'latitude': '41.641040988001', 'longitude': '-99.365720623', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",OWS,OWS1,Q036,VALUE,31,Age (years),65 or older,AGEYR,AGEYR65PLUS,65 or older,,,,,,
2011,2011,NE,Nebraska,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,Value,44.7,44.7,35.2,54.7,267,,"{'latitude': '41.641040988001', 'longitude': '-99.365720623', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",OWS,OWS1,Q036,VALUE,31,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA,,American Indian/Alaska Native,,,,,
2011,2011,NE,Nebraska,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,Value,9.5,9.5,4.7,18.2,136,,"{'latitude': '41.641040988001', 'longitude': '-99.365720623', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",OWS,OWS1,Q036,VALUE,31,Race/Ethnicity,Asian,RACE,RACEASN,,Asian,,,,,
2011,2011,NE,Nebraska,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,Value,24.1,24.1,22.7,25.5,6771,,"{'latitude': '41.641040988001', 'longitude': '-99.365720623', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",OWS,OWS1,Q036,VALUE,31,Education,College graduate,EDU,EDUCOGRAD,,,,,College graduate,,
2011,2011,NE,Nebraska,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,Value,21.3,21.3,19.1,23.6,2599,Data not reported,"{'latitude': '41.641040988001', 'longitude': '-99.365720623', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",OWS,OWS1,Q036,VALUE,31,Income,Data not reported,INC,INCNR,,,,,,,
2011,2011,NE,Nebraska,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,Value,27.6,27.6,26.5,28.8,14264,,"{'latitude': '41.641040988001', 'longitude': '-99.365720623', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",OWS,OWS1,Q036,VALUE,31,Sex,Female,SEX,FEMALE,,,,,,Female,
2011,2011,NE,Nebraska,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,Value,,,,,,,"{'latitude': '41.641040988001', 'longitude': '-99.365720623', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",OWS,OWS1,Q036,VALUE,31,Race/Ethnicity,Hawaiian/Pacific Islander,RACE,RACEHPI,,Hawaiian/Pacific Islander,-,Data not available because sample size is insufficient or data not reported.,,,
2011,2011,NE,Nebraska,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,Value,30.3,30.3,28.9,31.8,8615,,"{'latitude': '41.641040988001', 'longitude': '-99.365720623', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",OWS,OWS1,Q036,VALUE,31,Education,High school graduate,EDU,EDUHSGRAD,,,,,High school graduate,,
2011,2011,NE,Nebraska,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,Value,29.8,29.8,26.0,34.0,869,,"{'latitude': '41.641040988001', 'longitude': '-99.365720623', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",OWS,OWS1,Q036,VALUE,31,Race/Ethnicity,Hispanic,RACE,RACEHIS,,Hispanic,,,,,
2011,2011,NE,Nebraska,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,Value,29.2,29.2,26.6,32.0,2253,"Less than $15,000","{'latitude': '41.641040988001', 'longitude': '-99.365720623', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",OWS,OWS1,Q036,VALUE,31,Income,"Less than $15,000",INC,INCLESS15,,,,,,,
2011,2011,NE,Nebraska,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,Value,28.1,28.1,25.3,31.2,1738,,"{'latitude': '41.641040988001', 'longitude': '-99.365720623', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",OWS,OWS1,Q036,VALUE,31,Education,Less than high school,EDU,EDUHS,,,,,Less than high school,,
2011,2011,NE,Nebraska,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,Value,29.2,29.2,28.0,30.4,10102,,"{'latitude': '41.641040988001', 'longitude': '-99.365720623', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",OWS,OWS1,Q036,VALUE,31,Sex,Male,SEX,MALE,,,,,,Male,
2011,2011,NE,Nebraska,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,Value,32.8,32.8,27.7,38.2,633,,"{'latitude': '41.641040988001', 'longitude': '-99.365720623', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",OWS,OWS1,Q036,VALUE,31,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,,Non-Hispanic Black,,,,,
2011,2011,NE,Nebraska,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,Value,28.3,28.3,27.4,29.1,21949,,"{'latitude': '41.641040988001', 'longitude': '-99.365720623', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",OWS,OWS1,Q036,VALUE,31,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,,Non-Hispanic White,,,,,
2011,2011,NE,Nebraska,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,Value,18.2,18.2,11.2,28.4,126,,"{'latitude': '41.641040988001', 'longitude': '-99.365720623', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",OWS,OWS1,Q036,VALUE,31,Race/Ethnicity,Other,RACE,RACEOTH,,Other,,,,,
2011,2011,NE,Nebraska,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,Value,30.0,30.0,28.5,31.6,7209,,"{'latitude': '41.641040988001', 'longitude': '-99.365720623', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",OWS,OWS1,Q036,VALUE,31,Education,Some college or technical school,EDU,EDUCOTEC,,,,,Some college or technical sch,,
2011,2011,NE,Nebraska,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,Value,28.4,28.4,27.6,29.2,24366,,"{'latitude': '41.641040988001', 'longitude': '-99.365720623', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",OWS,OWS1,Q036,VALUE,31,Total,Total,OVR,OVERALL,,,,,,,Total
2011,2011,NV,Nevada,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,Value,24.2,24.2,19.4,29.8,786,"$15,000 - $24,999","{'latitude': '39.49324039', 'longitude': '-117.071840564', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",OWS,OWS1,Q036,VALUE,32,Income,"$15,000 - $24,999",INC,INC1525,,,,,,,
2011,2011,NV,Nevada,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,Value,25.4,25.4,19.6,32.2,511,"$25,000 - $34,999","{'latitude': '39.49324039', 'longitude': '-117.071840564', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",OWS,OWS1,Q036,VALUE,32,Income,"$25,000 - $34,999",INC,INC2535,,,,,,,
2011,2011,NV,Nevada,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,Value,24.0,24.0,18.9,30.0,725,"$35,000 - $49,999","{'latitude': '39.49324039', 'longitude': '-117.071840564', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",OWS,OWS1,Q036,VALUE,32,Income,"$35,000 - $49,999",INC,INC3550,,,,,,,
2011,2011,NV,Nevada,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,Value,29.7,29.7,24.4,35.7,805,"$50,000 - $74,999","{'latitude': '39.49324039', 'longitude': '-117.071840564', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",OWS,OWS1,Q036,VALUE,32,Income,"$50,000 - $74,999",INC,INC5075,,,,,,,
2011,2011,NV,Nevada,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,Value,22.3,22.3,18.6,26.5,1274,"$75,000 or greater","{'latitude': '39.49324039', 'longitude': '-117.071840564', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",OWS,OWS1,Q036,VALUE,32,Income,"$75,000 or greater",INC,INC75PLUS,,,,,,,
2011,2011,NV,Nevada,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,Value,14.0,14.0,9.1,21.1,273,,"{'latitude': '39.49324039', 'longitude': '-117.071840564', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",OWS,OWS1,Q036,VALUE,32,Age (years),18 - 24,AGEYR,AGEYR1824,18 - 24,,,,,,
2011,2011,NV,Nevada,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,Value,37.3,37.3,21.9,55.9,137,,"{'latitude': '39.49324039', 'longitude': '-117.071840564', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",OWS,OWS1,Q036,VALUE,32,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,,2 or more races,,,,,
2011,2011,NV,Nevada,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,Value,28.0,28.0,22.5,34.2,520,,"{'latitude': '39.49324039', 'longitude': '-117.071840564', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",OWS,OWS1,Q036,VALUE,32,Age (years),25 - 34,AGEYR,AGEYR2534,25 - 34,,,,,,
2011,2011,NV,Nevada,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,Value,27.4,27.4,22.6,32.8,696,,"{'latitude': '39.49324039', 'longitude': '-117.071840564', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",OWS,OWS1,Q036,VALUE,32,Age (years),35 - 44,AGEYR,AGEYR3544,35 - 44,,,,,,
2011,2011,NV,Nevada,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,Value,27.5,27.5,23.2,32.3,910,,"{'latitude': '39.49324039', 'longitude': '-117.071840564', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",OWS,OWS1,Q036,VALUE,32,Age (years),45 - 54,AGEYR,AGEYR4554,45 - 54,,,,,,
2011,2011,NV,Nevada,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,Value,27.8,27.8,23.2,32.9,1193,,"{'latitude': '39.49324039', 'longitude': '-117.071840564', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",OWS,OWS1,Q036,VALUE,32,Age (years),55 - 64,AGEYR,AGEYR5564,55 - 64,,,,,,
2011,2011,NV,Nevada,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,Value,18.1,18.1,15.0,21.7,1613,,"{'latitude': '39.49324039', 'longitude': '-117.071840564', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",OWS,OWS1,Q036,VALUE,32,Age (years),65 or older,AGEYR,AGEYR65PLUS,65 or older,,,,,,
2011,2011,NV,Nevada,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,Value,59.2,59.2,40.3,75.7,55,,"{'latitude': '39.49324039', 'longitude': '-117.071840564', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",OWS,OWS1,Q036,VALUE,32,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA,,American Indian/Alaska Native,,,,,
2011,2011,NV,Nevada,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,Value,9.2,9.2,4.1,19.4,125,,"{'latitude': '39.49324039', 'longitude': '-117.071840564', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",OWS,OWS1,Q036,VALUE,32,Race/Ethnicity,Asian,RACE,RACEASN,,Asian,,,,,
2011,2011,NV,Nevada,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,Value,19.4,19.4,16.3,22.8,1717,,"{'latitude': '39.49324039', 'longitude': '-117.071840564', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",OWS,OWS1,Q036,VALUE,32,Education,College graduate,EDU,EDUCOGRAD,,,,,College graduate,,
2011,2011,NV,Nevada,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,Value,22.6,22.6,17.0,29.3,653,Data not reported,"{'latitude': '39.49324039', 'longitude': '-117.071840564', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",OWS,OWS1,Q036,VALUE,32,Income,Data not reported,INC,INCNR,,,,,,,
2011,2011,NV,Nevada,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,Value,23.4,23.4,20.7,26.2,3005,,"{'latitude': '39.49324039', 'longitude': '-117.071840564', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",OWS,OWS1,Q036,VALUE,32,Sex,Female,SEX,FEMALE,,,,,,Female,
2011,2011,NV,Nevada,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,Value,,,,,,,"{'latitude': '39.49324039', 'longitude': '-117.071840564', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",OWS,OWS1,Q036,VALUE,32,Race/Ethnicity,Hawaiian/Pacific Islander,RACE,RACEHPI,,Hawaiian/Pacific Islander,-,Data not available because sample size is insufficient or data not reported.,,,
2011,2011,NV,Nevada,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,Value,23.1,23.1,19.8,26.8,1448,,"{'latitude': '39.49324039', 'longitude': '-117.071840564', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",OWS,OWS1,Q036,VALUE,32,Education,High school graduate,EDU,EDUHSGRAD,,,,,High school graduate,,
2011,2011,NV,Nevada,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,Value,29.1,29.1,23.5,35.3,466,,"{'latitude': '39.49324039', 'longitude': '-117.071840564', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",OWS,OWS1,Q036,VALUE,32,Race/Ethnicity,Hispanic,RACE,RACEHIS,,Hispanic,,,,,
2011,2011,NV,Nevada,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,Value,24.6,24.6,18.8,31.5,451,"Less than $15,000","{'latitude': '39.49324039', 'longitude': '-117.071840564', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",OWS,OWS1,Q036,VALUE,32,Income,"Less than $15,000",INC,INCLESS15,,,,,,,
